province,country,lat,long,date_observation,cases
Albania,Albania,41.1533,20.1683,2020-02-03,0
Albania,Albania,41.1533,20.1683,2020-02-04,0
Albania,Albania,41.1533,20.1683,2020-02-05,0
Albania,Albania,41.1533,20.1683,2020-02-06,0
Albania,Albania,41.1533,20.1683,2020-02-07,0
Albania,Albania,41.1533,20.1683,2020-02-08,0
Albania,Albania,41.1533,20.1683,2020-02-09,0
Albania,Albania,41.1533,20.1683,2020-02-10,0
Albania,Albania,41.1533,20.1683,2020-02-11,0
Albania,Albania,41.1533,20.1683,2020-02-12,0
Albania,Albania,41.1533,20.1683,2020-02-13,0
Albania,Albania,41.1533,20.1683,2020-02-14,0
Albania,Albania,41.1533,20.1683,2020-02-15,0
Albania,Albania,41.1533,20.1683,2020-02-16,0
Albania,Albania,41.1533,20.1683,2020-02-17,0
Albania,Albania,41.1533,20.1683,2020-02-18,0
Albania,Albania,41.1533,20.1683,2020-02-19,0
Albania,Albania,41.1533,20.1683,2020-02-20,0
Albania,Albania,41.1533,20.1683,2020-02-21,0
Albania,Albania,41.1533,20.1683,2020-02-22,0
Albania,Albania,41.1533,20.1683,2020-02-23,0
Albania,Albania,41.1533,20.1683,2020-02-24,0
Albania,Albania,41.1533,20.1683,2020-02-25,0
Albania,Albania,41.1533,20.1683,2020-02-26,0
Albania,Albania,41.1533,20.1683,2020-02-27,0
Albania,Albania,41.1533,20.1683,2020-02-28,0
Albania,Albania,41.1533,20.1683,2020-02-29,0
Albania,Albania,41.1533,20.1683,2020-03-01,0
Albania,Albania,41.1533,20.1683,2020-03-02,0
Albania,Albania,41.1533,20.1683,2020-03-03,0
Albania,Albania,41.1533,20.1683,2020-03-04,0
Albania,Albania,41.1533,20.1683,2020-03-05,0
Albania,Albania,41.1533,20.1683,2020-03-06,0
Albania,Albania,41.1533,20.1683,2020-03-07,0
Albania,Albania,41.1533,20.1683,2020-03-08,0
Albania,Albania,41.1533,20.1683,2020-03-09,0
Albania,Albania,41.1533,20.1683,2020-03-10,0
Albania,Albania,41.1533,20.1683,2020-03-11,1
Albania,Albania,41.1533,20.1683,2020-03-12,1
Albania,Albania,41.1533,20.1683,2020-03-13,1
Albania,Albania,41.1533,20.1683,2020-03-14,1
Albania,Albania,41.1533,20.1683,2020-03-15,1
Albania,Albania,41.1533,20.1683,2020-03-16,1
Albania,Albania,41.1533,20.1683,2020-03-17,1
Albania,Albania,41.1533,20.1683,2020-03-18,2
Albania,Albania,41.1533,20.1683,2020-03-19,2
Albania,Albania,41.1533,20.1683,2020-03-20,2
Albania,Albania,41.1533,20.1683,2020-03-21,2
Albania,Albania,41.1533,20.1683,2020-03-22,2
Albania,Albania,41.1533,20.1683,2020-03-23,4
Albania,Albania,41.1533,20.1683,2020-03-24,5
Albania,Albania,41.1533,20.1683,2020-03-25,5
Albania,Albania,41.1533,20.1683,2020-03-26,6
Albania,Albania,41.1533,20.1683,2020-03-27,8
Albania,Albania,41.1533,20.1683,2020-03-28,10
Albania,Albania,41.1533,20.1683,2020-03-29,10
Albania,Albania,41.1533,20.1683,2020-03-30,11
Albania,Albania,41.1533,20.1683,2020-03-31,15
Albania,Albania,41.1533,20.1683,2020-04-01,15
Albania,Albania,41.1533,20.1683,2020-04-02,16
Albania,Albania,41.1533,20.1683,2020-04-03,17
Albania,Albania,41.1533,20.1683,2020-04-04,20
Albania,Albania,41.1533,20.1683,2020-04-05,20
Albania,Albania,41.1533,20.1683,2020-04-06,21
Albania,Albania,41.1533,20.1683,2020-04-07,22
Albania,Albania,41.1533,20.1683,2020-04-08,22
Albania,Albania,41.1533,20.1683,2020-04-09,23
Albania,Albania,41.1533,20.1683,2020-04-10,23
Albania,Albania,41.1533,20.1683,2020-04-11,23
Algeria,Algeria,28.0339,1.6596,2020-01-22,0
Algeria,Algeria,28.0339,1.6596,2020-01-23,0
Algeria,Algeria,28.0339,1.6596,2020-01-24,0
Algeria,Algeria,28.0339,1.6596,2020-01-25,0
Algeria,Algeria,28.0339,1.6596,2020-01-26,0
Algeria,Algeria,28.0339,1.6596,2020-01-27,0
Algeria,Algeria,28.0339,1.6596,2020-01-28,0
Algeria,Algeria,28.0339,1.6596,2020-01-29,0
Algeria,Algeria,28.0339,1.6596,2020-01-30,0
Algeria,Algeria,28.0339,1.6596,2020-01-31,0
Algeria,Algeria,28.0339,1.6596,2020-02-01,0
Algeria,Algeria,28.0339,1.6596,2020-02-02,0
Algeria,Algeria,28.0339,1.6596,2020-02-03,0
Algeria,Algeria,28.0339,1.6596,2020-02-04,0
Algeria,Algeria,28.0339,1.6596,2020-02-05,0
Algeria,Algeria,28.0339,1.6596,2020-02-06,0
Algeria,Algeria,28.0339,1.6596,2020-02-07,0
Algeria,Algeria,28.0339,1.6596,2020-02-08,0
Algeria,Algeria,28.0339,1.6596,2020-02-09,0
Algeria,Algeria,28.0339,1.6596,2020-02-10,0
Algeria,Algeria,28.0339,1.6596,2020-02-11,0
Algeria,Algeria,28.0339,1.6596,2020-02-12,0
Algeria,Algeria,28.0339,1.6596,2020-02-13,0
Algeria,Algeria,28.0339,1.6596,2020-02-14,0
Algeria,Algeria,28.0339,1.6596,2020-02-15,0
Algeria,Algeria,28.0339,1.6596,2020-02-16,0
Algeria,Algeria,28.0339,1.6596,2020-02-17,0
Algeria,Algeria,28.0339,1.6596,2020-02-18,0
Algeria,Algeria,28.0339,1.6596,2020-02-19,0
Algeria,Algeria,28.0339,1.6596,2020-02-20,0
Algeria,Algeria,28.0339,1.6596,2020-02-21,0
Algeria,Algeria,28.0339,1.6596,2020-02-22,0
Algeria,Algeria,28.0339,1.6596,2020-02-23,0
Algeria,Algeria,28.0339,1.6596,2020-02-24,0
Algeria,Algeria,28.0339,1.6596,2020-02-25,0
Algeria,Algeria,28.0339,1.6596,2020-02-26,0
Algeria,Algeria,28.0339,1.6596,2020-02-27,0
Algeria,Algeria,28.0339,1.6596,2020-02-28,0
Algeria,Algeria,28.0339,1.6596,2020-02-29,0
Algeria,Algeria,28.0339,1.6596,2020-03-01,0
Algeria,Algeria,28.0339,1.6596,2020-03-02,0
Algeria,Algeria,28.0339,1.6596,2020-03-03,0
Algeria,Algeria,28.0339,1.6596,2020-03-04,0
Algeria,Algeria,28.0339,1.6596,2020-03-05,0
Algeria,Algeria,28.0339,1.6596,2020-03-06,0
Algeria,Algeria,28.0339,1.6596,2020-03-07,0
Algeria,Algeria,28.0339,1.6596,2020-03-08,0
Algeria,Algeria,28.0339,1.6596,2020-03-09,0
Algeria,Algeria,28.0339,1.6596,2020-03-10,0
Algeria,Algeria,28.0339,1.6596,2020-03-11,0
Algeria,Algeria,28.0339,1.6596,2020-03-12,1
Algeria,Algeria,28.0339,1.6596,2020-03-13,2
Algeria,Algeria,28.0339,1.6596,2020-03-14,3
Algeria,Algeria,28.0339,1.6596,2020-03-15,4
Algeria,Algeria,28.0339,1.6596,2020-03-16,4
Algeria,Algeria,28.0339,1.6596,2020-03-17,4
Algeria,Algeria,28.0339,1.6596,2020-03-18,7
Algeria,Algeria,28.0339,1.6596,2020-03-19,9
Algeria,Algeria,28.0339,1.6596,2020-03-20,11
Algeria,Algeria,28.0339,1.6596,2020-03-21,15
Algeria,Algeria,28.0339,1.6596,2020-03-22,17
Algeria,Algeria,28.0339,1.6596,2020-03-23,17
Algeria,Algeria,28.0339,1.6596,2020-03-24,19
Algeria,Algeria,28.0339,1.6596,2020-03-25,21
Algeria,Algeria,28.0339,1.6596,2020-03-26,25
Algeria,Algeria,28.0339,1.6596,2020-03-27,26
Algeria,Algeria,28.0339,1.6596,2020-03-28,29
Algeria,Algeria,28.0339,1.6596,2020-03-29,31
Algeria,Algeria,28.0339,1.6596,2020-03-30,35
Algeria,Algeria,28.0339,1.6596,2020-03-31,44
Algeria,Algeria,28.0339,1.6596,2020-04-01,58
Algeria,Algeria,28.0339,1.6596,2020-04-02,86
Algeria,Algeria,28.0339,1.6596,2020-04-03,105
Algeria,Algeria,28.0339,1.6596,2020-04-04,130
Algeria,Algeria,28.0339,1.6596,2020-04-05,152
Algeria,Algeria,28.0339,1.6596,2020-04-06,173
Algeria,Algeria,28.0339,1.6596,2020-04-07,193
Algeria,Algeria,28.0339,1.6596,2020-04-08,205
Algeria,Algeria,28.0339,1.6596,2020-04-09,235
Algeria,Algeria,28.0339,1.6596,2020-04-10,256
Algeria,Algeria,28.0339,1.6596,2020-04-11,275
Andorra,Andorra,42.5063,1.5218,2020-01-22,0
Andorra,Andorra,42.5063,1.5218,2020-01-23,0
Andorra,Andorra,42.5063,1.5218,2020-01-24,0
Andorra,Andorra,42.5063,1.5218,2020-01-25,0
Andorra,Andorra,42.5063,1.5218,2020-01-26,0
Andorra,Andorra,42.5063,1.5218,2020-01-27,0
Andorra,Andorra,42.5063,1.5218,2020-01-28,0
Andorra,Andorra,42.5063,1.5218,2020-01-29,0
Andorra,Andorra,42.5063,1.5218,2020-01-30,0
Andorra,Andorra,42.5063,1.5218,2020-01-31,0
Andorra,Andorra,42.5063,1.5218,2020-02-01,0
Andorra,Andorra,42.5063,1.5218,2020-02-02,0
Andorra,Andorra,42.5063,1.5218,2020-02-03,0
Andorra,Andorra,42.5063,1.5218,2020-02-04,0
Andorra,Andorra,42.5063,1.5218,2020-02-05,0
Andorra,Andorra,42.5063,1.5218,2020-02-06,0
Andorra,Andorra,42.5063,1.5218,2020-02-07,0
Andorra,Andorra,42.5063,1.5218,2020-02-08,0
Andorra,Andorra,42.5063,1.5218,2020-02-09,0
Andorra,Andorra,42.5063,1.5218,2020-02-10,0
Andorra,Andorra,42.5063,1.5218,2020-02-11,0
Andorra,Andorra,42.5063,1.5218,2020-02-12,0
Andorra,Andorra,42.5063,1.5218,2020-02-13,0
Andorra,Andorra,42.5063,1.5218,2020-02-14,0
Andorra,Andorra,42.5063,1.5218,2020-02-15,0
Andorra,Andorra,42.5063,1.5218,2020-02-16,0
Andorra,Andorra,42.5063,1.5218,2020-02-17,0
Andorra,Andorra,42.5063,1.5218,2020-02-18,0
Andorra,Andorra,42.5063,1.5218,2020-02-19,0
Andorra,Andorra,42.5063,1.5218,2020-02-20,0
Andorra,Andorra,42.5063,1.5218,2020-02-21,0
Andorra,Andorra,42.5063,1.5218,2020-02-22,0
Andorra,Andorra,42.5063,1.5218,2020-02-23,0
Andorra,Andorra,42.5063,1.5218,2020-02-24,0
Andorra,Andorra,42.5063,1.5218,2020-02-25,0
Andorra,Andorra,42.5063,1.5218,2020-02-26,0
Andorra,Andorra,42.5063,1.5218,2020-02-27,0
Andorra,Andorra,42.5063,1.5218,2020-02-28,0
Andorra,Andorra,42.5063,1.5218,2020-02-29,0
Andorra,Andorra,42.5063,1.5218,2020-03-01,0
Andorra,Andorra,42.5063,1.5218,2020-03-02,0
Andorra,Andorra,42.5063,1.5218,2020-03-03,0
Andorra,Andorra,42.5063,1.5218,2020-03-04,0
Andorra,Andorra,42.5063,1.5218,2020-03-05,0
Andorra,Andorra,42.5063,1.5218,2020-03-06,0
Andorra,Andorra,42.5063,1.5218,2020-03-07,0
Andorra,Andorra,42.5063,1.5218,2020-03-08,0
Andorra,Andorra,42.5063,1.5218,2020-03-09,0
Andorra,Andorra,42.5063,1.5218,2020-03-10,0
Andorra,Andorra,42.5063,1.5218,2020-03-11,0
Andorra,Andorra,42.5063,1.5218,2020-03-12,0
Andorra,Andorra,42.5063,1.5218,2020-03-13,0
Andorra,Andorra,42.5063,1.5218,2020-03-14,0
Andorra,Andorra,42.5063,1.5218,2020-03-15,0
Andorra,Andorra,42.5063,1.5218,2020-03-16,0
Andorra,Andorra,42.5063,1.5218,2020-03-17,0
Andorra,Andorra,42.5063,1.5218,2020-03-18,0
Andorra,Andorra,42.5063,1.5218,2020-03-19,0
Andorra,Andorra,42.5063,1.5218,2020-03-20,0
Andorra,Andorra,42.5063,1.5218,2020-03-21,0
Andorra,Andorra,42.5063,1.5218,2020-03-22,1
Andorra,Andorra,42.5063,1.5218,2020-03-23,1
Andorra,Andorra,42.5063,1.5218,2020-03-24,1
Andorra,Andorra,42.5063,1.5218,2020-03-25,1
Andorra,Andorra,42.5063,1.5218,2020-03-26,3
Andorra,Andorra,42.5063,1.5218,2020-03-27,3
Andorra,Andorra,42.5063,1.5218,2020-03-28,3
Andorra,Andorra,42.5063,1.5218,2020-03-29,6
Andorra,Andorra,42.5063,1.5218,2020-03-30,8
Andorra,Andorra,42.5063,1.5218,2020-03-31,12
Andorra,Andorra,42.5063,1.5218,2020-04-01,14
Andorra,Andorra,42.5063,1.5218,2020-04-02,15
Andorra,Andorra,42.5063,1.5218,2020-04-03,16
Andorra,Andorra,42.5063,1.5218,2020-04-04,17
Andorra,Andorra,42.5063,1.5218,2020-04-05,18
Andorra,Andorra,42.5063,1.5218,2020-04-06,21
Andorra,Andorra,42.5063,1.5218,2020-04-07,22
Andorra,Andorra,42.5063,1.5218,2020-04-08,23
Andorra,Andorra,42.5063,1.5218,2020-04-09,25
Andorra,Andorra,42.5063,1.5218,2020-04-10,26
Andorra,Andorra,42.5063,1.5218,2020-04-11,26
Angola,Angola,-11.2027,17.8739,2020-01-22,0
Angola,Angola,-11.2027,17.8739,2020-01-23,0
Angola,Angola,-11.2027,17.8739,2020-01-24,0
Angola,Angola,-11.2027,17.8739,2020-01-25,0
Angola,Angola,-11.2027,17.8739,2020-01-26,0
Angola,Angola,-11.2027,17.8739,2020-01-27,0
Angola,Angola,-11.2027,17.8739,2020-01-28,0
Angola,Angola,-11.2027,17.8739,2020-01-29,0
Angola,Angola,-11.2027,17.8739,2020-01-30,0
Angola,Angola,-11.2027,17.8739,2020-01-31,0
Angola,Angola,-11.2027,17.8739,2020-02-01,0
Angola,Angola,-11.2027,17.8739,2020-02-02,0
Angola,Angola,-11.2027,17.8739,2020-02-03,0
Angola,Angola,-11.2027,17.8739,2020-02-04,0
Angola,Angola,-11.2027,17.8739,2020-02-05,0
Angola,Angola,-11.2027,17.8739,2020-02-06,0
Angola,Angola,-11.2027,17.8739,2020-02-07,0
Angola,Angola,-11.2027,17.8739,2020-02-08,0
Angola,Angola,-11.2027,17.8739,2020-02-09,0
Angola,Angola,-11.2027,17.8739,2020-02-10,0
Angola,Angola,-11.2027,17.8739,2020-02-11,0
Angola,Angola,-11.2027,17.8739,2020-02-12,0
Angola,Angola,-11.2027,17.8739,2020-02-13,0
Angola,Angola,-11.2027,17.8739,2020-02-14,0
Angola,Angola,-11.2027,17.8739,2020-02-15,0
Angola,Angola,-11.2027,17.8739,2020-02-16,0
Angola,Angola,-11.2027,17.8739,2020-02-17,0
Angola,Angola,-11.2027,17.8739,2020-02-18,0
Angola,Angola,-11.2027,17.8739,2020-02-19,0
Angola,Angola,-11.2027,17.8739,2020-02-20,0
Angola,Angola,-11.2027,17.8739,2020-02-21,0
Angola,Angola,-11.2027,17.8739,2020-02-22,0
Angola,Angola,-11.2027,17.8739,2020-02-23,0
Angola,Angola,-11.2027,17.8739,2020-02-24,0
Angola,Angola,-11.2027,17.8739,2020-02-25,0
Angola,Angola,-11.2027,17.8739,2020-02-26,0
Angola,Angola,-11.2027,17.8739,2020-02-27,0
Angola,Angola,-11.2027,17.8739,2020-02-28,0
Angola,Angola,-11.2027,17.8739,2020-02-29,0
Angola,Angola,-11.2027,17.8739,2020-03-01,0
Angola,Angola,-11.2027,17.8739,2020-03-02,0
Angola,Angola,-11.2027,17.8739,2020-03-03,0
Angola,Angola,-11.2027,17.8739,2020-03-04,0
Angola,Angola,-11.2027,17.8739,2020-03-05,0
Angola,Angola,-11.2027,17.8739,2020-03-06,0
Angola,Angola,-11.2027,17.8739,2020-03-07,0
Angola,Angola,-11.2027,17.8739,2020-03-08,0
Angola,Angola,-11.2027,17.8739,2020-03-09,0
Angola,Angola,-11.2027,17.8739,2020-03-10,0
Angola,Angola,-11.2027,17.8739,2020-03-11,0
Angola,Angola,-11.2027,17.8739,2020-03-12,0
Angola,Angola,-11.2027,17.8739,2020-03-13,0
Angola,Angola,-11.2027,17.8739,2020-03-14,0
Angola,Angola,-11.2027,17.8739,2020-03-15,0
Angola,Angola,-11.2027,17.8739,2020-03-16,0
Angola,Angola,-11.2027,17.8739,2020-03-17,0
Angola,Angola,-11.2027,17.8739,2020-03-18,0
Angola,Angola,-11.2027,17.8739,2020-03-19,0
Angola,Angola,-11.2027,17.8739,2020-03-20,0
Angola,Angola,-11.2027,17.8739,2020-03-21,0
Angola,Angola,-11.2027,17.8739,2020-03-22,0
Angola,Angola,-11.2027,17.8739,2020-03-23,0
Angola,Angola,-11.2027,17.8739,2020-03-24,0
Angola,Angola,-11.2027,17.8739,2020-03-25,0
Angola,Angola,-11.2027,17.8739,2020-03-26,0
Angola,Angola,-11.2027,17.8739,2020-03-27,0
Angola,Angola,-11.2027,17.8739,2020-03-28,0
Angola,Angola,-11.2027,17.8739,2020-03-29,2
Angola,Angola,-11.2027,17.8739,2020-03-30,2
Angola,Angola,-11.2027,17.8739,2020-03-31,2
Angola,Angola,-11.2027,17.8739,2020-04-01,2
Angola,Angola,-11.2027,17.8739,2020-04-02,2
Angola,Angola,-11.2027,17.8739,2020-04-03,2
Angola,Angola,-11.2027,17.8739,2020-04-04,2
Angola,Angola,-11.2027,17.8739,2020-04-05,2
Angola,Angola,-11.2027,17.8739,2020-04-06,2
Angola,Angola,-11.2027,17.8739,2020-04-07,2
Angola,Angola,-11.2027,17.8739,2020-04-08,2
Angola,Angola,-11.2027,17.8739,2020-04-09,2
Angola,Angola,-11.2027,17.8739,2020-04-10,2
Angola,Angola,-11.2027,17.8739,2020-04-11,2
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-22,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-23,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-25,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-26,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-27,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-28,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-29,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-30,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-01-31,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-01,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-02,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-03,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-04,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-05,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-06,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-07,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-08,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-09,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-10,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-11,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-12,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-13,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-14,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-15,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-16,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-17,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-18,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-19,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-20,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-21,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-22,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-23,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-24,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-25,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-26,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-27,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-28,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-02-29,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-01,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-02,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-03,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-04,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-05,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-06,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-07,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-08,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-09,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-10,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-11,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-12,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-13,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-14,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-15,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-16,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-17,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-18,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-19,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-20,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-21,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-22,0
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-23,0
